timesteps,ep_rew_mean,ep_len_mean
80414,1.8316,42.3
80439,1.8323,42.7
80454,1.8299,41.5
80470,1.8348,41.5
80485,1.8231,40.0
80500,1.8231,18.2
80525,1.8114,18.8
80548,1.8221,19.7
80562,1.8187,19.2
80593,1.8077,19.6
80611,1.8019,19.7
80621,1.7836,18.2
80636,1.8011,18.2
80657,1.7953,18.7
80679,1.7953,19.4
80714,1.8047,21.4
80740,1.7988,21.5
80763,1.7906,21.5
80801,1.7954,23.9
80848,1.7906,25.5
80899,1.793,28.8
80925,1.8047,30.4
80940,1.7988,30.4
80956,1.7988,29.9
80969,1.793,29.0
80982,1.7895,26.8
81004,1.8128,26.4
81036,1.8221,27.3
81053,1.8148,25.2
81074,1.8148,22.6
81095,1.8183,19.6
81127,1.8248,20.2
81200,1.8306,26.0
81229,1.8342,27.3
81249,1.8366,28.0
81287,1.8273,30.5
81308,1.8166,30.4
81338,1.8225,30.2
81353,1.8283,30.0
81377,1.8498,30.3
81396,1.8498,30.1
81424,1.834,29.7
81447,1.8189,24.7
81469,1.8037,24.0
81482,1.8013,23.3
81515,1.8191,22.8
81532,1.8123,22.4
81551,1.8075,21.3
81579,1.8191,22.6
81615,1.8059,23.8
81630,1.8,23.4
81679,1.8102,25.5
81693,1.8102,24.6
81738,1.8277,26.9
81753,1.8277,27.1
81775,1.8075,26.0
81786,1.8016,25.4
81811,1.789,26.0
81835,1.7774,25.6
81864,1.7667,24.9
81882,1.7667,25.2
81901,1.7565,22.2
81924,1.7716,23.1
81944,1.7541,20.6
81961,1.7599,20.8
81983,1.7716,20.8
82003,1.7833,21.7
82029,1.8008,21.8
82045,1.8008,21.0
82074,1.816,21.0
82086,1.8218,20.4
82107,1.8252,20.6
82126,1.831,20.2
82162,1.855,21.8
82181,1.8491,22.0
82238,1.8375,25.5
82261,1.841,25.8
82285,1.8259,25.6
82295,1.8201,25.0
82322,1.8073,24.8
82353,1.8014,26.7
82368,1.7956,26.1
82391,1.7781,26.5
82415,1.7542,25.3
82438,1.7659,25.7
82462,1.7731,22.4
82474,1.7637,21.3
82501,1.773,21.6
82530,1.7969,23.5
82544,1.8003,22.2
82561,1.8061,20.8
82578,1.8213,21.0
82612,1.8262,22.1
82626,1.8262,21.1
82655,1.832,21.7
82685,1.8248,22.3
82716,1.8306,24.2
82735,1.8306,23.4
82752,1.8139,22.2
82776,1.8207,23.2
82794,1.8265,23.3
82837,1.8113,25.9
82862,1.8065,25.0
82889,1.8298,26.3
82921,1.8147,26.6
83561,1.6887,87.6
83594,1.677,87.8
83611,1.6653,87.6
83639,1.6763,88.7
83658,1.6763,88.2
83682,1.6822,88.8
83698,1.6822,86.1
83719,1.6763,85.7
83738,1.6588,84.9
83764,1.6564,84.3
83788,1.7942,22.7
83809,1.8175,21.5
83828,1.8199,21.7
83849,1.8192,21.0
83885,1.8173,22.7
83902,1.7998,22.0
83937,1.8253,23.9
83960,1.8312,24.1
83993,1.838,25.5
84007,1.838,24.3
84033,1.8389,24.5
84064,1.8156,25.5
84083,1.8283,25.5
84111,1.8283,26.2
84143,1.8303,25.8
84167,1.8375,26.5
84181,1.8294,24.4
84196,1.8353,23.6
84212,1.8251,21.9
84233,1.8433,22.6
84256,1.8331,22.3
84286,1.8447,22.2
84318,1.8529,23.5
84341,1.8593,23.0
84362,1.8525,21.9
84382,1.8453,21.5
84409,1.846,22.8
84428,1.8526,23.2
84451,1.8618,23.9
84468,1.8494,23.5
84484,1.8529,22.8
84511,1.8594,22.5
84534,1.8433,21.6
84576,1.831,23.5
84591,1.831,22.9
84613,1.831,23.1
84631,1.82,22.2
84665,1.8135,23.7
84696,1.8076,24.5
84723,1.8042,25.5
84763,1.811,27.9
84791,1.7928,28.0
84809,1.8031,27.5
84828,1.7972,25.2
84857,1.7914,26.6
84876,1.8031,26.3
84899,1.8075,26.8
84914,1.7959,24.9
84930,1.7959,23.4
84944,1.7993,22.1
84975,1.7891,21.2
85010,1.7891,21.9
85038,1.7842,22.9
85066,1.7856,23.8
85088,1.8038,23.1
85111,1.8096,23.5
85134,1.8106,23.5
85150,1.813,23.6
85181,1.8144,25.1
85256,1.8319,31.2
85277,1.8401,30.2
85310,1.8527,30.0
85329,1.8425,29.1
85362,1.8425,29.6
85400,1.8302,31.2
85422,1.8199,31.1
85443,1.8306,30.9
85463,1.8388,31.3
85488,1.8388,30.7
85516,1.8337,26.0
85532,1.8231,25.5
85559,1.8338,24.9
85575,1.8314,24.6
85593,1.8368,23.1
85607,1.8333,20.7
85626,1.8285,20.4
85647,1.8291,20.4
85697,1.8311,23.4
85713,1.8239,22.5
85739,1.8183,22.3
85753,1.8183,22.1
85773,1.8124,21.4
85790,1.8241,21.5
85814,1.8231,22.1
85841,1.8446,23.4
85859,1.8494,23.3
85883,1.8381,23.6
85901,1.8255,20.4
85921,1.8279,20.8
85936,1.8153,19.7
85956,1.8212,20.3
85972,1.8037,19.9
85996,1.792,20.6
86013,1.7803,19.9
86027,1.7564,18.6
86054,1.7564,19.5
86090,1.7677,20.7
86112,1.7735,21.1
86146,1.7735,22.5
86159,1.7735,22.3
86179,1.7677,22.3
86205,1.7803,23.3
86230,1.7862,23.4
86242,1.7862,22.9
86292,1.7862,26.5
86306,1.7789,25.2
86324,1.7667,23.4
86354,1.7633,24.2
86373,1.7609,22.7
86388,1.7609,22.9
86411,1.7609,23.2
86439,1.7609,23.4
86482,1.7622,25.2
86506,1.7739,26.4
86528,1.7928,23.6
86549,1.8,24.3
86595,1.8073,27.1
86612,1.8073,25.8
86644,1.819,27.1
86666,1.819,27.8
86691,1.8214,28.0
86708,1.8146,26.9
86735,1.8074,25.3
86764,1.8132,25.8
86778,1.7943,25.0
86792,1.7895,24.3
86828,1.7764,23.3
86844,1.774,23.2
86867,1.7775,22.3
86900,1.7927,23.4
86913,1.7903,22.2
86933,1.7952,22.5
86948,1.7952,21.3
86972,1.7883,20.8
86990,1.7883,21.2
87008,1.8034,21.6
87021,1.8034,19.3
87039,1.8034,19.5
87060,1.794,19.3
87090,1.7847,19.0
87147,1.7871,23.4
87171,1.7823,23.8
87187,1.7847,23.9
87206,1.774,23.4
87221,1.7857,23.1
87240,1.7857,23.2
87261,1.7857,24.0
87285,1.7881,24.6
87309,1.7881,24.9
87328,1.7823,23.8
87356,1.7915,20.9
87376,1.7973,20.5
87404,1.8188,21.7
87433,1.8378,22.7
87451,1.8319,23.0
87463,1.8203,22.3
87478,1.8261,21.7
87501,1.8419,21.6
87515,1.8477,20.6
87536,1.8477,20.8
87546,1.8419,19.0
87561,1.8302,18.5
87578,1.8135,17.4
87596,1.8063,16.3
87615,1.8121,16.4
87683,1.8169,22.0
87719,1.8077,24.1
87742,1.7919,24.1
87761,1.7802,24.6
87784,1.7928,24.8
87806,1.7942,26.0
87832,1.7942,27.1
87854,1.7894,27.6
87872,1.7836,27.6
87897,1.7894,28.2
87921,1.7846,23.8
87935,1.7938,21.6
87954,1.8096,21.2
87976,1.8271,21.5
87994,1.8217,21.0
88006,1.8145,20.0
88021,1.8204,18.9
88041,1.8306,18.7
88061,1.8364,18.9
88083,1.8364,18.6
88111,1.8422,19.0
88128,1.8412,19.3
88145,1.8288,19.1
88156,1.8113,18.0
88179,1.81,18.5
88203,1.8275,19.7
88225,1.8333,20.4
88241,1.8265,20.0
88257,1.8221,19.6
88278,1.8172,19.5
88294,1.8113,18.3
88312,1.8133,18.4
88334,1.8074,18.9
88351,1.8191,19.5
88370,1.8133,19.1
88393,1.7982,19.0
88421,1.7865,19.6
88444,1.7879,20.3
88476,1.7807,21.9
88490,1.7681,21.2
88526,1.7856,23.2
88547,1.773,23.5
88565,1.7846,23.1
88597,1.7754,24.6
88616,1.7929,24.6
88637,1.7963,24.4
88655,1.808,23.4
88685,1.816,24.1
88709,1.816,23.3
88726,1.8335,23.6
88739,1.8101,21.3
88762,1.8173,21.5
88777,1.8057,21.2
88810,1.8159,21.3
88828,1.811,21.2
88846,1.8076,20.9
88863,1.8085,20.8
88885,1.7957,20.0
88910,1.8029,20.1
88932,1.7926,20.6
88954,1.8101,21.5
88974,1.8204,21.2
88993,1.8229,21.6
89009,1.8102,19.9
89045,1.8232,21.7
89065,1.828,21.9
89079,1.8212,21.6
89097,1.8188,21.2
89118,1.8188,20.8
89133,1.8116,20.1
89172,1.8123,21.8
89195,1.8006,22.1
89212,1.8099,21.9
89227,1.8157,21.8
89249,1.8053,20.4
89280,1.8215,21.5
89293,1.8181,21.4
89321,1.842,22.4
89339,1.855,22.1
89362,1.855,22.9
89372,1.8426,20.0
89394,1.8368,19.9
89412,1.831,20.0
89430,1.8426,20.3
89456,1.8391,20.7
89472,1.8216,19.2
89492,1.8367,19.9
89509,1.8254,18.8
89553,1.8075,21.4
89576,1.8202,21.4
89589,1.8143,21.7
89614,1.8167,22.0
89636,1.8167,22.4
89663,1.8167,23.3
89691,1.8157,23.5
89725,1.8206,25.3
89744,1.8206,25.2
89765,1.8206,25.6
89786,1.8206,23.3
89808,1.8152,23.2
89839,1.8278,25.0
89869,1.8312,25.5
89888,1.8254,25.2
89903,1.8079,24.0
89916,1.7972,22.5
89931,1.7889,20.6
89946,1.7773,20.2
89966,1.7671,20.1
89992,1.7647,20.6
90012,1.775,20.4
90045,1.7862,20.6
90077,1.7876,20.8
90094,1.7876,20.6
90141,1.811,23.8
90158,1.811,24.2
90175,1.8144,24.4
90209,1.8237,26.3
90227,1.8272,26.1
90241,1.8272,24.9
90259,1.8121,24.7
90272,1.7882,22.7
90298,1.7926,22.1
90320,1.7926,22.6
90334,1.7717,19.3
90353,1.7789,19.5
90368,1.7857,19.3
90387,1.788,17.8
90406,1.8004,17.9
90428,1.8186,18.7
90446,1.8186,18.7
90462,1.8303,19.0
90488,1.8293,19.0
90510,1.8293,19.0
90544,1.8293,21.0
90557,1.8245,20.4
90570,1.8119,20.2
90587,1.7944,20.0
90629,1.7913,22.3
90642,1.7731,21.4
90660,1.7731,21.4
90689,1.7854,22.7
90706,1.7747,21.8
90722,1.7747,21.2
90754,1.7849,21.0
90782,1.7849,22.5
90803,1.7849,23.3
90832,1.8024,24.5
90853,1.8105,22.4
90877,1.8257,23.5
90896,1.8233,23.6
90909,1.8066,22.0
90930,1.8173,22.4
90952,1.8197,23.0
90963,1.8129,20.9
90985,1.8163,20.3
91003,1.8163,20.0
91016,1.8177,18.4
91044,1.8119,19.1
91068,1.7991,19.1
91097,1.8247,20.1
91118,1.8292,20.9
91138,1.8185,20.8
91160,1.8287,20.8
91179,1.8229,21.6
91193,1.8287,20.8
91227,1.8526,22.4
91252,1.8454,23.6
91279,1.8481,23.5
91307,1.8574,23.9
91322,1.8376,22.5
91344,1.8332,22.6
91984,1.7201,84.6
92003,1.7201,84.3
92018,1.7376,83.9
92031,1.7376,83.8
92051,1.7137,82.4
92087,1.7203,83.5
92116,1.7072,83.7
92136,1.713,82.9
92160,1.7144,83.8
92177,1.7189,83.3
92199,1.8445,21.5
92218,1.8343,21.5
92230,1.8168,21.2
92242,1.8052,21.1
92270,1.8076,21.9
92286,1.7894,19.9
92312,1.7997,19.6
92328,1.7822,19.2
92343,1.7822,18.3
92364,1.7822,18.7
92385,1.772,18.6
92402,1.787,18.4
92419,1.7987,18.9
92442,1.8113,20.0
92502,1.8328,23.2
92518,1.8328,23.2
92918,1.8153,60.6
92936,1.8305,60.8
92954,1.8291,61.1
92975,1.8175,61.1
93002,1.8353,61.7
93022,1.8417,62.0
93042,1.8534,62.3
93068,1.848,62.6
93095,1.8357,59.3
93113,1.8464,59.5
93129,1.859,21.1
93149,1.8438,21.3
93167,1.8438,21.3
93182,1.8438,20.7
93197,1.8236,19.5
93215,1.8055,19.3
93226,1.788,18.4
93248,1.8041,18.0
93275,1.8051,18.0
93298,1.8126,18.5
93324,1.8072,19.5
93345,1.8072,19.6
93365,1.814,19.8
93394,1.8212,21.2
93417,1.827,22.0
93437,1.8394,22.2
93457,1.8394,23.1
93495,1.8313,24.7
93522,1.8426,24.7
93538,1.8268,24.0
93566,1.8348,24.2
93587,1.853,24.2
93608,1.8404,24.3
93630,1.8448,23.6
93655,1.8572,23.8
93671,1.8565,23.4
93687,1.8507,23.0
93704,1.8481,20.9
93865,1.8314,34.3
93893,1.8348,35.5
93914,1.8371,34.8
93944,1.8391,35.7
93967,1.8391,35.9
93985,1.845,35.5
93997,1.8384,34.2
94016,1.8384,34.5
94031,1.8384,34.4
94046,1.8316,34.2
94066,1.8316,20.1
94088,1.833,19.5
94114,1.8155,20.0
94129,1.8011,18.5
94142,1.8244,17.5
94162,1.8186,17.7
94184,1.8195,18.7
94202,1.8172,18.6
94231,1.8355,20.0
94261,1.8355,21.5
94286,1.8538,22.0
94308,1.8525,22.0
94335,1.8597,22.1
94354,1.8655,22.5
94371,1.8422,22.9
94395,1.8305,23.3
94452,1.8435,26.8
94473,1.8307,27.1
94496,1.8183,26.5
94520,1.8241,25.9
94543,1.8137,25.7
94565,1.8186,25.7
94587,1.822,25.2
94618,1.8176,26.4
94629,1.8176,25.8
94645,1.82,25.0
94675,1.807,22.3
94692,1.8118,21.9
94705,1.806,20.9
94741,1.7943,22.1
94757,1.785,21.4
94773,1.786,20.8
94789,1.7753,20.2
94807,1.7807,18.9
94823,1.7807,19.4
94838,1.7783,19.3
94864,1.7839,18.9
94886,1.7893,19.4
94902,1.7893,19.7
94922,1.7893,18.1
94949,1.7835,19.2
94966,1.7776,19.3
94984,1.7893,19.5
95000,1.7767,19.3
95016,1.7767,19.3
95035,1.7883,19.7
95063,1.7725,19.9
95080,1.7671,19.4
95099,1.7788,19.7
95120,1.7788,19.8
95134,1.7846,18.5
95151,1.7788,18.5
95183,1.7846,19.9
95205,1.7918,20.5
95240,1.8158,22.4
95277,1.8065,24.2
95297,1.8099,23.4
95315,1.8099,23.5
95333,1.8055,23.4
95353,1.8127,23.3
95382,1.8185,24.8
95399,1.8302,24.8
95415,1.8185,23.2
95443,1.8113,23.8
95468,1.7932,22.8
95496,1.8034,21.9
95519,1.8158,22.2
95551,1.811,23.6
95566,1.8155,23.3
95584,1.8285,23.1
95599,1.8227,21.7
95619,1.8168,22.0
95651,1.8182,23.6
95675,1.8254,23.2
95705,1.8196,23.7
95722,1.8196,22.6
95742,1.8072,22.3
95760,1.8048,20.9
95789,1.8083,22.3
95807,1.7881,22.3
95827,1.7881,22.8
95856,1.7894,23.7
95875,1.7939,22.4
95901,1.7993,22.6
95932,1.8196,22.7
95950,1.807,22.8
95971,1.8118,22.9
95992,1.8235,23.2
96009,1.8083,22.0
96043,1.8209,23.6
96062,1.8267,23.5
96081,1.837,22.5
96103,1.837,22.8
96123,1.836,22.2
96146,1.8275,21.4
96165,1.845,21.5
96189,1.8532,21.8
96201,1.8415,20.9
96217,1.8415,20.8
96236,1.8361,19.3
96264,1.8269,20.2
96289,1.8166,20.8
96313,1.8252,21.0
96334,1.8317,21.1
96353,1.8259,20.7
96373,1.8142,20.8
96395,1.8025,20.6
96409,1.8049,20.8
96421,1.8108,20.4
96439,1.8162,20.3
96455,1.8138,19.1
96476,1.8192,18.7
96498,1.7989,18.5
96524,1.7982,19.0
96544,1.7996,19.1
96572,1.8009,19.9
96600,1.8176,20.5
96616,1.8152,20.7
96639,1.8094,21.8
96656,1.8026,21.7
96671,1.8098,21.6
96691,1.7972,21.5
96705,1.8044,20.7
96720,1.7869,19.6
96744,1.7972,20.0
96767,1.7958,19.5
96783,1.7778,18.3
96802,1.7904,18.6
96819,1.7962,18.0
96837,1.7962,18.1
96860,1.789,18.9
96873,1.7948,18.2
96897,1.7993,19.2
96910,1.811,19.0
96958,1.8124,21.4
96996,1.8191,22.9
97017,1.8191,23.4
97043,1.8065,24.1
97068,1.8031,24.9
97083,1.7973,24.6
97416,1.7997,55.6
97431,1.7997,55.8
97449,1.788,55.2
97467,1.7966,55.7
97481,1.7952,52.3
97496,1.7826,50.0
97514,1.7894,49.7
97545,1.7952,50.2
97567,1.8045,49.9
97582,1.8161,49.9
97609,1.8263,19.3
97625,1.838,19.4
97646,1.8555,19.7
97670,1.8535,20.3
97688,1.8418,20.7
97702,1.8418,20.6
97769,1.8364,25.5
97789,1.8488,24.4
97803,1.8371,23.6
97830,1.8326,24.8
97851,1.8317,24.2
97869,1.8259,24.4
97891,1.8266,24.5
97916,1.8156,24.6
97936,1.8272,24.8
97960,1.8528,25.8
97975,1.8456,20.6
98008,1.8274,21.9
98019,1.8298,21.6
98034,1.8284,20.4
98051,1.8284,20.0
98077,1.835,20.8
98104,1.8401,21.3
98127,1.8401,21.1
98153,1.8352,21.7
98167,1.8213,20.7
98185,1.8285,21.0
98208,1.8488,20.0
98259,1.8463,24.0
98274,1.8608,24.0
98301,1.8694,25.0
98333,1.8767,25.6
98343,1.8592,23.9
98367,1.8627,24.0
98397,1.8617,24.4
98414,1.8501,24.7
98436,1.8545,25.1
98454,1.8343,24.6
98479,1.8518,22.0
98512,1.8441,23.8
98535,1.8263,23.4
98552,1.8065,21.9
98581,1.8246,23.8
98602,1.8139,23.5
98624,1.8095,22.7
98644,1.8212,23.0
98660,1.8167,22.4
98682,1.8293,22.8
98699,1.8225,22.0
98715,1.8281,20.3
98739,1.8315,20.4
98759,1.8329,20.7
98779,1.8206,19.8
98800,1.8265,19.8
98822,1.8375,19.8
98838,1.8316,19.4
98854,1.8419,19.4
98878,1.8419,19.6
98898,1.8546,19.9
98918,1.8546,20.3
98942,1.856,20.3
98961,1.864,20.2
98985,1.8649,20.6
99009,1.8615,20.9
99032,1.8615,21.0
99054,1.8615,21.6
99071,1.844,21.7
99085,1.8314,20.7
99103,1.8139,20.5
99119,1.8083,20.1
99136,1.8069,19.4
99160,1.8092,19.9
99179,1.8092,19.4
99192,1.8068,18.3
99212,1.7958,18.0
99236,1.8102,18.2
99256,1.8126,18.5
99287,1.8243,20.2
99300,1.8184,19.7
99324,1.813,20.5
99344,1.8198,20.8
99360,1.814,20.0
99374,1.8072,19.5
99386,1.8198,19.4
99398,1.8126,18.6
99413,1.7982,17.7
99429,1.7958,17.3
99442,1.7899,15.5
99464,1.8133,16.4
99489,1.8243,16.5
99508,1.8175,16.4
99538,1.813,17.8
99554,1.8144,18.0
99571,1.8135,18.5
99596,1.8135,19.8
99631,1.8076,21.8
99662,1.8203,23.3
99682,1.8378,24.0
99704,1.8319,24.0
99720,1.8209,23.1
99741,1.8175,23.3
99765,1.8161,22.7
99784,1.8328,23.0
99798,1.827,22.7
99825,1.8387,22.9
99845,1.8576,21.4
99878,1.8474,21.6
99891,1.8299,20.9
99911,1.8124,20.7
99941,1.8234,22.1
99978,1.8465,23.7
99997,1.8533,23.2
100016,1.8469,23.2
100042,1.8435,24.4
100066,1.8493,24.1
100084,1.8421,23.9
100101,1.8549,22.3
100121,1.8549,23.0
100141,1.8701,23.0
100157,1.8645,21.6
100184,1.8389,20.6
100204,1.8379,20.7
100225,1.8438,20.9
100240,1.8472,19.8
100254,1.8297,18.8
100272,1.818,18.8
100300,1.818,19.9
100322,1.8239,20.1
100339,1.8087,19.8
